if_symptom,then_suggest,support,confidence,lift
"tongue_sama, knee_l_exam_tenderness_knee, knee_r_duration_val","knee_l_exam_creps_left, knee_present",0.13986013986013987,0.9090909090909091,2.888888888888889
"knee_r_exam_creps_right, acidity","gas, knee_present",0.11188811188811189,0.8888888888888888,2.8888888888888884
"knee_r_exam_tenderness_knee, knee_l_exam_rom","knee_l_duration_val, knee_r_duration_val",0.1258741258741259,0.9473684210526316,2.882418812989922
"tongue_sama, knee_r_exam_tenderness_knee","knee_r_exam_creps_right, knee_present",0.18181818181818182,0.8666666666666667,2.8821705426356594
"knee_l_duration_val, knee_r_exam_tenderness_knee, medication_ongoing","knee_r_exam_creps_right, knee_l_exam_creps_left, knee_present",0.13286713286713286,0.8260869565217391,2.8812301166489926
"tongue_sama, knee_l_exam_tenderness_knee, gas, knee_present",knee_l_exam_creps_left,0.13286713286713286,0.9047619047619048,2.875132275132275
"medication_ongoing, sex_female, knee_r_exam_rom","knee_l_duration_val, knee_r_duration_val",0.11888111888111888,0.9444444444444443,2.8735224586288415
"knee_l_duration_val, knee_r_duration_val, sex_female, knee_l_exam_tenderness_knee",knee_r_exam_creps_right,0.13286713286713286,0.8636363636363635,2.8720930232558137
"surgery_other, knee_r_morning_stiffness","knee_l_duration_val, knee_r_duration_val, medication_ongoing",0.1048951048951049,0.8823529411764706,2.867647058823529
"knee_l_exam_tenderness_knee, knee_r_duration_val",knee_r_exam_creps_right,0.17482517482517482,0.8620689655172414,2.8668805132317567
"knee_r_exam_tenderness_knee, knee_r_exam_creps_right, knee_l_exam_creps_left, knee_l_exam_tenderness_knee, urine_normal","knee_l_duration_val, knee_r_duration_val",0.11188811188811189,0.9411764705882353,2.863579474342929
"tongue_sama, medication_ongoing, knee_r_duration_val, knee_l_exam_tenderness_knee",knee_l_exam_creps_left,0.1258741258741259,0.9,2.86
"tongue_sama, knee_r_duration_val, sex_female","knee_l_duration_val, medication_ongoing",0.16083916083916083,0.9583333333333333,2.855034722222222
"knee_l_exam_rom, knee_r_exam_rom","knee_r_exam_creps_right, knee_l_exam_creps_left",0.1258741258741259,0.8181818181818182,2.853658536585366
"knee_r_exam_tenderness_knee, knee_present, knee_r_exam_rom, knee_l_exam_rom, knee_l_exam_tenderness_knee","knee_l_duration_val, knee_r_duration_val",0.1048951048951049,0.9375,2.852393617021277
"knee_l_exam_creps_left, surgery_other, medication_ongoing",knee_r_exam_creps_right,0.1258741258741259,0.8571428571428572,2.850498338870432
"knee_r_duration_val, knee_l_morning_stiffness, knee_r_morning_stiffness","knee_l_duration_val, medication_ongoing, knee_present",0.15384615384615385,0.9565217391304349,2.8496376811594204
"knee_l_duration_val, sex_female, urine_normal, knee_l_exam_tenderness_knee","knee_l_exam_creps_left, knee_present",0.11888111888111888,0.8947368421052632,2.8432748538011694
"medication_ongoing, knee_l_morning_stiffness, nidra_disturbed","tongue_sama, sex_female, knee_present",0.1048951048951049,0.8333333333333333,2.837301587301587
"tongue_sama, knee_r_duration_val, knee_present, knee_r_morning_stiffness","knee_l_duration_val, medication_ongoing",0.13286713286713286,0.95,2.830208333333333
"knee_l_duration_val, medication_ongoing, knee_r_duration_val, sex_female, knee_l_exam_tenderness_knee",knee_r_exam_creps_right,0.11888111888111888,0.85,2.8267441860465117
"appetite_normal, surgery_other_duration_days","surgery_other, knee_present",0.16783216783216784,0.888888888888889,2.8246913580246917
"stool_unsatisfactory, medication_ongoing, lumbar_present, acidity, gas",lumbar_exam_tenderness,0.11188811188811189,0.8888888888888888,2.8246913580246913
"knee_l_exam_tenderness_knee, knee_r_duration_val, knee_present, knee_l_exam_rom","knee_r_exam_creps_right, knee_l_exam_creps_left",0.11888111888111888,0.8095238095238095,2.823461091753775
"knee_r_duration_val, lumbar_present","medication_ongoing, knee_present, knee_l_duration_val",0.1258741258741259,0.9473684210526316,2.822368421052632
"knee_r_exam_tenderness_knee, knee_r_duration_val, medication_ongoing","knee_r_exam_creps_right, knee_l_exam_creps_left, knee_present",0.14685314685314685,0.8076923076923076,2.8170731707317067
"tongue_sama, knee_r_exam_tenderness_knee, medication_ongoing","knee_r_exam_creps_right, knee_present",0.15384615384615385,0.8461538461538461,2.813953488372093
"knee_r_duration_val, sex_female, knee_l_morning_stiffness","medication_ongoing, knee_l_duration_val",0.11888111888111888,0.9444444444444443,2.813657407407407
"knee_r_exam_tenderness_knee, knee_present, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, knee_l_exam_creps_left",0.17482517482517482,0.8064516129032259,2.812745869394178
"knee_r_exam_tenderness_knee, medication_ongoing, gas, knee_l_exam_tenderness_knee","knee_l_exam_creps_left, knee_present",0.1048951048951049,0.8823529411764706,2.803921568627451
"lumbar_exam_tenderness, gas, nidra_disturbed","tongue_sama, lumbar_present",0.1048951048951049,1.0,2.803921568627451
"knee_r_exam_creps_right, knee_l_exam_creps_left, sex_female, knee_l_exam_rom","knee_l_duration_val, medication_ongoing, knee_present",0.11188811188811189,0.9411764705882353,2.803921568627451
"knee_r_exam_tenderness_knee, lumbar_present",knee_r_exam_creps_right,0.11188811188811189,0.8421052631578948,2.800489596083232
"knee_r_exam_tenderness_knee, knee_r_duration_val, knee_l_exam_tenderness_knee",knee_r_exam_creps_right,0.14685314685314685,0.84,2.7934883720930235
"knee_r_exam_tenderness_knee, knee_r_duration_val, sex_female, knee_l_exam_rom","knee_l_duration_val, medication_ongoing, knee_present",0.1048951048951049,0.9375,2.79296875
"knee_l_duration_val, knee_r_morning_stiffness","medication_ongoing, knee_r_duration_val",0.15384615384615385,0.9565217391304349,2.791481810115351
"knee_l_duration_val, sex_female, knee_l_exam_tenderness_knee",knee_l_exam_creps_left,0.14685314685314685,0.8749999999999999,2.780555555555555
"tongue_sama, knee_l_duration_val, knee_r_morning_stiffness","medication_ongoing, knee_r_duration_val, knee_present",0.13286713286713286,0.95,2.772448979591837
"knee_l_exam_creps_left, sex_female, knee_present, urine_normal",knee_r_exam_creps_right,0.13986013986013987,0.8333333333333334,2.771317829457365
"knee_l_duration_val, medication_ongoing, knee_present, knee_r_duration_val, knee_l_exam_tenderness_knee, urine_normal",knee_r_exam_creps_right,0.1048951048951049,0.8333333333333333,2.7713178294573644
"tongue_sama, knee_l_exam_tenderness_knee, knee_present",knee_l_exam_creps_left,0.1888111888111888,0.8709677419354839,2.767741935483871
"knee_present, knee_l_exam_rom, knee_r_exam_rom","knee_l_duration_val, knee_r_duration_val",0.13986013986013987,0.9090909090909091,2.765957446808511
"tongue_sama, knee_l_duration_val, hypertension","medication_ongoing, knee_r_duration_val",0.1258741258741259,0.9473684210526316,2.7647690655209454
"knee_l_duration_val, knee_present, urine_normal, knee_l_exam_tenderness_knee",knee_l_exam_creps_left,0.13986013986013987,0.8695652173913044,2.7632850241545897
"stool_unsatisfactory, lumbar_present, medication_ongoing, lumbar_exam_tenderness","gas, acidity",0.11188811188811189,0.8888888888888888,2.763285024154589
"knee_l_morning_stiffness_duration, knee_r_morning_stiffness_duration, knee_l_morning_stiffness","knee_l_duration_val, knee_r_duration_val, medication_ongoing",0.11888111888111888,0.85,2.7624999999999997
"sex_female, knee_l_exam_rom, knee_r_exam_rom","medication_ongoing, knee_r_duration_val",0.11888111888111888,0.9444444444444443,2.7562358276643986
"knee_l_duration_val, knee_l_exam_tenderness_knee","knee_l_exam_creps_left, knee_present",0.18181818181818182,0.8666666666666667,2.754074074074074
"medication_ongoing, knee_l_morning_stiffness, knee_present, tongue_sama, knee_r_morning_stiffness","knee_l_duration_val, knee_r_duration_val",0.13286713286713286,0.9047619047619048,2.7527862208713274
"lumbar_exam_tenderness, gas","tongue_sama, medication_ongoing, lumbar_present",0.16783216783216784,0.8275862068965518,2.7522052927024867
"knee_r_exam_creps_right, knee_l_exam_creps_left, sex_female, knee_l_exam_rom","knee_l_duration_val, knee_present",0.11888111888111888,1.0,2.75
"knee_l_duration_val, knee_present, urine_normal, knee_l_exam_tenderness_knee",knee_r_exam_creps_right,0.13286713286713286,0.8260869565217391,2.7472194135490398
"knee_l_duration_val, sex_female, knee_l_morning_stiffness, knee_r_morning_stiffness","medication_ongoing, knee_r_duration_val",0.11188811188811189,0.9411764705882353,2.7466986794717885
"knee_r_exam_tenderness_knee, gas","knee_l_exam_creps_left, knee_present",0.13286713286713286,0.8636363636363635,2.744444444444444
hypertension_duration_days,"medication_ongoing, hypertension",0.16083916083916083,0.9583333333333333,2.7408333333333332
"knee_l_exam_tenderness_knee, knee_r_duration_val","knee_l_exam_creps_left, knee_present",0.17482517482517482,0.8620689655172414,2.739463601532567
"knee_present, knee_r_exam_creps_right, knee_l_exam_creps_left, knee_l_exam_tenderness_knee, urine_normal","knee_l_duration_val, knee_r_duration_val",0.1258741258741259,0.9,2.738297872340426
"knee_r_exam_tenderness_knee, knee_l_exam_rom","knee_l_duration_val, knee_r_duration_val, medication_ongoing",0.11188811188811189,0.8421052631578948,2.736842105263158
surgery_other_duration_days,"surgery_other, knee_present",0.21678321678321677,0.8611111111111109,2.736419753086419
"knee_l_duration_val, surgery_other, knee_l_morning_stiffness","medication_ongoing, knee_r_duration_val",0.1048951048951049,0.9375,2.735969387755102
"knee_l_exam_tenderness_knee, sex_female, knee_l_exam_rom",knee_l_exam_creps_left,0.1258741258741259,0.8571428571428572,2.723809523809524
"knee_l_exam_tenderness_knee, knee_r_exam_rom","knee_l_duration_val, knee_r_duration_val, knee_present",0.11888111888111888,0.8947368421052632,2.722284434490482
"knee_r_exam_tenderness_knee, medication_ongoing, knee_present, tongue_sama, knee_l_exam_tenderness_knee",knee_r_exam_creps_right,0.1258741258741259,0.8181818181818182,2.72093023255814
"knee_r_exam_creps_right, knee_r_duration_val, sex_female","knee_l_duration_val, medication_ongoing",0.14685314685314685,0.9130434782608696,2.720108695652174
"knee_l_exam_tenderness_knee, knee_present, knee_l_exam_rom, knee_r_exam_rom","knee_l_duration_val, knee_r_duration_val, medication_ongoing",0.1048951048951049,0.8333333333333333,2.708333333333333
"knee_r_exam_creps_right, knee_l_exam_creps_left, knee_r_duration_val, sex_female","knee_l_duration_val, medication_ongoing, knee_present",0.13986013986013987,0.9090909090909091,2.708333333333333
"knee_l_exam_tenderness_knee, knee_present, urine_normal",knee_l_exam_creps_left,0.16083916083916083,0.8518518518518519,2.7069958847736624
"knee_r_exam_tenderness_knee, medication_ongoing, urine_normal, knee_l_exam_tenderness_knee","knee_l_duration_val, knee_r_duration_val",0.11188811188811189,0.8888888888888888,2.7044917257683214
"knee_l_duration_val, knee_r_exam_tenderness_knee, sex_female","knee_l_exam_creps_left, knee_present",0.11888111888111888,0.85,2.701111111111111
"hypertension_duration_days, stool_satisfactory","medication_ongoing, hypertension",0.11888111888111888,0.9444444444444443,2.701111111111111
"knee_l_duration_val, knee_r_exam_tenderness_knee, medication_ongoing, knee_l_exam_rom, knee_l_exam_tenderness_knee","knee_r_duration_val, knee_present",0.1048951048951049,1.0,2.69811320754717
"knee_l_duration_val, knee_r_exam_tenderness_knee, medication_ongoing, knee_r_duration_val, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, knee_present",0.11888111888111888,0.8095238095238095,2.692137320044297
"appetite_normal, hypertension_duration_days","medication_ongoing, hypertension",0.11188811188811189,0.9411764705882353,2.691764705882353
knee_l_exam_tenderness_knee,"knee_l_exam_creps_left, knee_present",0.23076923076923078,0.8461538461538463,2.688888888888889
"tongue_sama, knee_r_exam_tenderness_knee, medication_ongoing",knee_l_exam_creps_left,0.15384615384615385,0.8461538461538461,2.6888888888888887
knee_r_exam_rom,"knee_r_exam_creps_right, knee_present",0.14685314685314685,0.8076923076923076,2.686046511627907
"tongue_sama, knee_l_morning_stiffness, knee_present, knee_r_morning_stiffness","knee_l_duration_val, knee_r_duration_val, medication_ongoing",0.13286713286713286,0.8260869565217391,2.684782608695652
"knee_r_exam_creps_right, knee_present, urine_normal, stool_satisfactory","knee_l_duration_val, knee_r_duration_val",0.1048951048951049,0.8823529411764706,2.6846057571964956
"knee_r_exam_tenderness_knee, knee_present, knee_l_exam_tenderness_knee",knee_r_exam_creps_right,0.17482517482517482,0.8064516129032259,2.6819204801200303
"knee_r_duration_val, knee_r_diag_oa_knee","medication_ongoing, knee_l_duration_val",0.1258741258741259,0.9,2.68125
"medication_ongoing, knee_l_morning_stiffness, knee_present, knee_r_morning_stiffness","knee_l_duration_val, knee_r_duration_val",0.15384615384615385,0.8800000000000001,2.6774468085106387
"medication_ongoing, stool_unsatisfactory, lumbar_present, acidity",lumbar_exam_tenderness,0.11188811188811189,0.8421052631578948,2.6760233918128655
"knee_l_duration_val, hypertension","medication_ongoing, knee_r_duration_val, knee_present",0.15384615384615385,0.9166666666666666,2.6751700680272106
"tongue_sama, knee_r_exam_tenderness_knee, knee_present, knee_l_exam_tenderness_knee",knee_l_exam_creps_left,0.14685314685314685,0.84,2.6693333333333333
"tongue_sama, knee_r_duration_val, surgery_other","knee_l_duration_val, medication_ongoing",0.11888111888111888,0.8947368421052632,2.6655701754385963
"surgery_other_duration_days, knee_present","medication_ongoing, surgery_other",0.2097902097902098,0.967741935483871,2.661290322580645
knee_l_morning_stiffness_duration,"knee_l_duration_val, knee_r_duration_val, medication_ongoing, knee_present",0.1258741258741259,0.8181818181818182,2.659090909090909
"knee_l_exam_tenderness_knee, knee_r_duration_val, knee_present",knee_l_duration_val,0.1958041958041958,0.9655172413793104,2.6551724137931036
"knee_l_morning_stiffness, knee_r_morning_stiffness","knee_l_duration_val, knee_r_duration_val, medication_ongoing, knee_present",0.15384615384615385,0.8148148148148149,2.6481481481481484
"appetite_normal, surgery_other_duration_days","medication_ongoing, surgery_other",0.18181818181818182,0.962962962962963,2.6481481481481484
"tongue_sama, surgery_other_duration_days","surgery_other, knee_present",0.13986013986013987,0.8333333333333334,2.6481481481481484
"knee_l_duration_val, knee_r_duration_val, sex_female, knee_r_exam_rom",knee_l_exam_creps_left,0.1048951048951049,0.8333333333333333,2.648148148148148
"tongue_sama, knee_r_duration_val, acidity","knee_l_duration_val, medication_ongoing",0.11188811188811189,0.8888888888888888,2.648148148148148
"stool_unsatisfactory, lumbar_exam_tenderness, acidity","tongue_sama, lumbar_present",0.11888111888111888,0.9444444444444443,2.6481481481481475
"tongue_sama, knee_l_morning_stiffness, knee_r_morning_stiffness","knee_l_duration_val, knee_r_duration_val",0.13986013986013987,0.8695652173913044,2.645698427382054
"medication_ongoing, knee_r_duration_val, knee_l_exam_tenderness_knee",knee_l_duration_val,0.17482517482517482,0.9615384615384615,2.6442307692307687
"stool_unsatisfactory, lumbar_exam_tenderness","gas, acidity",0.11888111888111888,0.85,2.642391304347826
"knee_l_duration_val, knee_present, knee_r_exam_rom","medication_ongoing, knee_r_duration_val",0.13286713286713286,0.9047619047619048,2.640427599611273
"tongue_sama, knee_r_duration_val, urine_normal","knee_l_duration_val, knee_present",0.16783216783216784,0.9600000000000001,2.64
"lumbar_related_tingling, lumbar_exam_tenderness","tongue_sama, lumbar_present",0.11188811188811189,0.9411764705882353,2.6389850057670126
"sex_female, knee_present, surgery_other_duration_days","medication_ongoing, surgery_other",0.16083916083916083,0.9583333333333333,2.6354166666666665
"knee_r_exam_creps_right, knee_l_exam_creps_left, knee_r_duration_val, urine_normal","knee_l_duration_val, knee_present",0.15384615384615385,0.9565217391304349,2.630434782608696
"medication_ongoing, lumbar_diag_lumbar_spondylosis, nidra_disturbed","tongue_sama, lumbar_present",0.1048951048951049,0.9375,2.628676470588235
"knee_r_exam_creps_right, knee_l_exam_creps_left, knee_r_duration_val, knee_r_diag_oa_knee","knee_l_duration_val, medication_ongoing",0.1048951048951049,0.8823529411764706,2.628676470588235
"sex_female, knee_r_exam_rom","medication_ongoing, knee_r_duration_val, knee_present",0.1258741258741259,0.9,2.626530612244898
"knee_r_exam_tenderness_knee, knee_r_duration_val, knee_present, urine_normal",knee_l_exam_creps_left,0.13286713286713286,0.8260869565217391,2.6251207729468597
"medication_ongoing, knee_r_duration_val, knee_l_exam_rom",knee_l_duration_val,0.14685314685314685,0.9545454545454545,2.6249999999999996
"knee_r_duration_val, hypertension","knee_l_duration_val, medication_ongoing, knee_present",0.15384615384615385,0.8800000000000001,2.621666666666667
"knee_r_exam_creps_right, knee_r_exam_tenderness_knee, knee_r_duration_val, knee_l_exam_tenderness_knee","knee_l_duration_val, knee_present",0.13986013986013987,0.9523809523809524,2.619047619047619
"medication_ongoing, knee_present, knee_l_exam_tenderness_knee",knee_l_exam_creps_left,0.1958041958041958,0.823529411764706,2.6169934640522876
"tongue_sama, medication_ongoing, knee_r_duration_val, knee_l_exam_tenderness_knee",knee_l_duration_val,0.13286713286713286,0.95,2.6125
"knee_l_duration_val, knee_r_exam_tenderness_knee, knee_present, knee_r_exam_creps_right, tongue_sama","medication_ongoing, knee_r_duration_val",0.11888111888111888,0.8947368421052632,2.611170784103115
"knee_r_exam_creps_right, knee_l_duration_val, knee_present",knee_r_duration_val,0.2097902097902098,0.967741935483871,2.6110772976262933
"knee_r_exam_creps_right, knee_l_duration_val, knee_l_exam_creps_left",knee_r_duration_val,0.20279720279720279,0.9666666666666666,2.6081761006289303
"knee_r_exam_creps_right, knee_l_exam_rom","knee_l_duration_val, knee_r_duration_val, knee_present",0.1258741258741259,0.8571428571428572,2.6079027355623103
"knee_r_duration_val, knee_present, knee_l_exam_rom","knee_l_duration_val, medication_ongoing",0.14685314685314685,0.8749999999999999,2.606770833333333
"knee_present, knee_r_exam_creps_right, knee_l_exam_creps_left, knee_r_duration_val, knee_l_exam_rom",knee_l_duration_val,0.1258741258741259,0.9473684210526316,2.6052631578947367
"knee_r_exam_creps_right, knee_l_duration_val, medication_ongoing",knee_r_duration_val,0.1888111888111888,0.9642857142857142,2.601752021563342
"knee_r_exam_tenderness_knee, knee_r_duration_val, medication_ongoing, knee_l_exam_tenderness_knee",knee_l_exam_creps_left,0.1258741258741259,0.8181818181818182,2.6
"knee_r_exam_creps_right, knee_l_duration_val, medication_ongoing, knee_l_exam_creps_left","knee_r_duration_val, knee_present",0.18181818181818182,0.962962962962963,2.598183088749127
"tongue_sama, knee_r_duration_val, knee_present","knee_l_duration_val, medication_ongoing",0.23776223776223776,0.8717948717948718,2.5972222222222223
"medication_ongoing, tongue_sama, knee_l_exam_creps_left, knee_r_duration_val, knee_l_exam_tenderness_knee",knee_l_duration_val,0.11888111888111888,0.9444444444444443,2.597222222222222
"knee_l_duration_val, medication_ongoing, knee_l_exam_tenderness_knee",knee_r_duration_val,0.17482517482517482,0.9615384615384615,2.594339622641509
"knee_l_duration_val, knee_r_exam_tenderness_knee, knee_l_exam_rom","medication_ongoing, knee_r_duration_val, knee_present",0.11188811188811189,0.8888888888888888,2.5941043083900226
"knee_l_morning_stiffness, knee_r_morning_stiffness","knee_l_duration_val, knee_r_duration_val",0.16083916083916083,0.8518518518518519,2.591804570527975
"knee_r_exam_creps_right, knee_l_duration_val, knee_l_exam_tenderness_knee, knee_l_exam_creps_left",knee_r_duration_val,0.16783216783216784,0.9600000000000001,2.590188679245283
"tongue_sama, lumbar_present, acidity",lumbar_exam_tenderness,0.15384615384615385,0.8148148148148149,2.589300411522634
"knee_r_exam_creps_right, medication_ongoing, knee_r_duration_val, gas",knee_l_duration_val,0.11188811188811189,0.9411764705882353,2.5882352941176467
"knee_l_morning_stiffness_duration, knee_l_morning_stiffness, knee_r_morning_stiffness","knee_l_duration_val, knee_r_duration_val",0.11888111888111888,0.85,2.5861702127659574
"knee_r_exam_creps_right, knee_l_duration_val, urine_normal","knee_r_duration_val, knee_present",0.16083916083916083,0.9583333333333333,2.5856918238993707
"knee_l_duration_val, knee_r_exam_tenderness_knee","medication_ongoing, knee_r_duration_val",0.16083916083916083,0.8846153846153846,2.5816326530612246
"knee_r_exam_creps_right, knee_l_duration_val, sex_female, knee_l_exam_creps_left","knee_r_duration_val, knee_present",0.15384615384615385,0.9565217391304349,2.580803937653815
"knee_r_exam_tenderness_knee, knee_l_exam_rom, knee_r_exam_rom, knee_l_exam_tenderness_knee",knee_l_duration_val,0.1048951048951049,0.9375,2.578125
"knee_r_duration_val, sex_female","medication_ongoing, knee_l_duration_val",0.22377622377622378,0.8648648648648648,2.5765765765765765
"tongue_sama, knee_l_duration_val, medication_ongoing, gas",knee_r_duration_val,0.14685314685314685,0.9545454545454545,2.5754716981132075
"surgery_other, knee_l_morning_stiffness, knee_r_morning_stiffness","medication_ongoing, knee_r_duration_val",0.1048951048951049,0.8823529411764706,2.575030012004802
"tongue_sama, knee_l_exam_tenderness_knee, knee_r_duration_val","knee_l_duration_val, medication_ongoing",0.13286713286713286,0.8636363636363635,2.572916666666666
"knee_l_duration_val, knee_r_duration_val, knee_present, knee_r_exam_rom",knee_l_exam_creps_left,0.11888111888111888,0.8095238095238095,2.5724867724867724
"lumbar_exam_tenderness, acidity","tongue_sama, lumbar_present",0.15384615384615385,0.9166666666666666,2.5702614379084965
"knee_l_duration_val, medication_ongoing, knee_present, knee_r_exam_creps_right, urine_normal",knee_r_duration_val,0.13986013986013987,0.9523809523809524,2.5696316262354
"knee_l_exam_tenderness_knee, knee_r_duration_val, knee_present","knee_l_duration_val, medication_ongoing",0.17482517482517482,0.8620689655172414,2.568247126436782
"knee_l_duration_val, gas","medication_ongoing, knee_r_duration_val, knee_present",0.15384615384615385,0.8800000000000001,2.5681632653061226
"medication_ongoing, lumbar_present, gas, urine_normal",lumbar_exam_tenderness,0.14685314685314685,0.8076923076923076,2.5666666666666664
"knee_l_duration_val, medication_ongoing, knee_present, knee_r_exam_creps_right, knee_l_exam_creps_left, urine_normal",knee_r_duration_val,0.13286713286713286,0.95,2.563207547169811
"knee_r_exam_tenderness_knee, knee_l_exam_tenderness_knee",knee_l_exam_creps_left,0.17482517482517482,0.8064516129032259,2.5627240143369177
"knee_r_exam_creps_right, knee_present, stool_satisfactory","knee_l_duration_val, knee_r_duration_val",0.11188811188811189,0.8421052631578948,2.562150055991042
"knee_r_exam_creps_right, medication_ongoing, knee_r_duration_val, knee_present",knee_l_duration_val,0.1888111888111888,0.9310344827586207,2.560344827586207
"lumbar_exam_tenderness, gas, urine_normal","tongue_sama, lumbar_present",0.14685314685314685,0.9130434782608696,2.5601023017902813
"knee_l_duration_val, knee_present, knee_r_exam_creps_right, knee_l_exam_tenderness_knee, urine_normal",knee_r_duration_val,0.1258741258741259,0.9473684210526316,2.5561072492552137
"knee_r_exam_creps_right, medication_ongoing, sex_female","knee_l_duration_val, knee_r_duration_val, knee_present",0.14685314685314685,0.84,2.5557446808510638
"knee_l_exam_tenderness_knee, knee_r_duration_val, knee_l_exam_rom","knee_l_duration_val, medication_ongoing, knee_present",0.1258741258741259,0.8571428571428572,2.553571428571429
"knee_r_duration_val, surgery_other_duration_days, knee_present, comorb_other",surgery_other,0.11188811188811189,1.0,2.5535714285714284
"knee_r_exam_creps_right, knee_l_duration_val, sex_female, knee_present","medication_ongoing, knee_r_duration_val",0.14685314685314685,0.8749999999999999,2.5535714285714284
"knee_l_exam_creps_left, knee_r_duration_val, medication_ongoing",knee_l_duration_val,0.18181818181818182,0.9285714285714286,2.5535714285714284
"lumbar_exam_tenderness, gas, acidity","tongue_sama, lumbar_present",0.13986013986013987,0.9090909090909091,2.549019607843137
"knee_r_exam_creps_right, knee_l_duration_val, urine_normal, tongue_sama",knee_r_duration_val,0.11888111888111888,0.9444444444444443,2.5482180293501044
"sex_female, knee_present, knee_l_exam_rom",knee_l_duration_val,0.17482517482517482,0.9259259259259259,2.5462962962962963
"tongue_sama, knee_l_duration_val, knee_present","medication_ongoing, knee_r_duration_val",0.23776223776223776,0.8717948717948718,2.54421768707483
"knee_r_exam_creps_right, knee_l_duration_val","medication_ongoing, knee_r_duration_val, knee_present",0.1888111888111888,0.8709677419354839,2.5418038183015144
"medication_ongoing, sex_female, gas, knee_l_duration_val","knee_r_duration_val, knee_present",0.11188811188811189,0.9411764705882353,2.539400665926748
"tongue_sama, knee_r_duration_val, knee_present",knee_l_duration_val,0.2517482517482518,0.9230769230769232,2.5384615384615388
"medication_ongoing, knee_r_duration_val, stool_satisfactory",knee_l_duration_val,0.16783216783216784,0.9230769230769231,2.5384615384615383
"sex_female, knee_present, knee_l_exam_rom","medication_ongoing, knee_l_duration_val",0.16083916083916083,0.8518518518518519,2.5378086419753085
"knee_r_exam_creps_right, knee_l_duration_val, sex_female, knee_l_exam_creps_left","medication_ongoing, knee_r_duration_val",0.13986013986013987,0.8695652173913044,2.5377107364685005
"medication_ongoing, lumbar_exam_tenderness, gas, acidity","tongue_sama, lumbar_present",0.13286713286713286,0.9047619047619048,2.5368814192343603
"knee_r_exam_creps_right, medication_ongoing, sex_female, knee_l_exam_creps_left","knee_l_duration_val, knee_r_duration_val",0.13986013986013987,0.8333333333333334,2.535460992907802
"knee_r_exam_creps_right, medication_ongoing, knee_present, knee_r_exam_rom","knee_l_duration_val, knee_r_duration_val",0.1048951048951049,0.8333333333333333,2.5354609929078014
"knee_l_morning_stiffness_duration, knee_r_morning_stiffness","knee_l_duration_val, medication_ongoing",0.11888111888111888,0.85,2.5322916666666666
"medication_ongoing, sex_female, knee_present, knee_l_exam_rom",knee_l_duration_val,0.16083916083916083,0.92,2.5300000000000002
"knee_l_exam_creps_left, knee_l_duration_val, knee_present, knee_l_diag_oa_knee",knee_r_duration_val,0.1048951048951049,0.9375,2.5294811320754715
"knee_r_exam_creps_right, knee_l_duration_val, knee_present, knee_l_exam_creps_left","medication_ongoing, knee_r_duration_val",0.18181818181818182,0.8666666666666667,2.5292517006802724
"knee_r_duration_val, sex_female, knee_present",knee_l_duration_val,0.23776223776223776,0.9189189189189189,2.5270270270270268
lumbar_related_tingling,"tongue_sama, lumbar_present",0.1258741258741259,0.9,2.523529411764706
"tongue_sama, knee_r_duration_val, gas",knee_l_duration_val,0.15384615384615385,0.9166666666666666,2.520833333333333
"knee_l_duration_val, knee_r_exam_tenderness_knee, knee_present, knee_r_exam_creps_right, knee_l_exam_creps_left","medication_ongoing, knee_r_duration_val",0.13286713286713286,0.8636363636363635,2.520408163265306
"knee_l_duration_val, knee_l_exam_tenderness_knee","knee_r_duration_val, knee_present",0.1958041958041958,0.9333333333333333,2.5182389937106917
"medication_ongoing, knee_r_duration_val, sex_female, knee_present",knee_l_duration_val,0.22377622377622378,0.9142857142857143,2.5142857142857142
"lumbar_exam_tenderness, gas","tongue_sama, lumbar_present",0.18181818181818182,0.8965517241379312,2.5138607167004734
"knee_r_exam_tenderness_knee, sex_female, knee_l_exam_tenderness_knee","knee_l_duration_val, knee_r_duration_val, knee_present",0.13286713286713286,0.8260869565217391,2.513413506012951
"medication_ongoing, knee_present, knee_r_exam_creps_right, tongue_sama, knee_r_duration_val",knee_l_duration_val,0.14685314685314685,0.9130434782608696,2.5108695652173916
"knee_r_exam_tenderness_knee, knee_r_duration_val, urine_normal, knee_l_exam_tenderness_knee","knee_l_duration_val, medication_ongoing, knee_present",0.11188811188811189,0.8421052631578948,2.5087719298245617
"medication_ongoing, stool_unsatisfactory, gas, lumbar_exam_tenderness",acidity,0.11188811188811189,1.0,2.5087719298245617
"lumbar_exam_tenderness, urine_normal, acidity","tongue_sama, lumbar_present",0.11888111888111888,0.8947368421052632,2.508771929824561
"knee_l_exam_creps_left, knee_l_duration_val, medication_ongoing","knee_r_duration_val, knee_present",0.18181818181818182,0.9285714285714286,2.505390835579515
"knee_r_exam_creps_right, knee_l_exam_tenderness_knee, knee_r_duration_val, knee_present","knee_l_duration_val, medication_ongoing",0.14685314685314685,0.84,2.5025
"knee_l_duration_val, knee_present, stool_satisfactory","medication_ongoing, knee_r_duration_val",0.16783216783216784,0.8571428571428572,2.501457725947522
"knee_present, knee_l_exam_rom, knee_r_exam_rom",knee_l_duration_val,0.13986013986013987,0.9090909090909091,2.5
